date;hour;value
17/06/2023;15;364
17/06/2023;16;316
17/06/2023;17;307
17/06/2023;18;341
17/06/2023;19;265
17/06/2023;20;235
17/06/2023;21;142
17/06/2023;22;87
17/06/2023;23;35
17/06/2023;24;16
18/06/2023;9;59
18/06/2023;10;178
18/06/2023;11;195
18/06/2023;12;211
18/06/2023;13;167
18/06/2023;14;132
18/06/2023;15;147
18/06/2023;16;146
18/06/2023;17;145
18/06/2023;18;174
18/06/2023;19;139
18/06/2023;20;128
18/06/2023;21;135
18/06/2023;22;73
18/06/2023;23;42
18/06/2023;24;19
19/06/2023;9;188
19/06/2023;10;615
19/06/2023;11;698
19/06/2023;12;671
19/06/2023;13;641
19/06/2023;14;484
19/06/2023;15;515
19/06/2023;16;499
19/06/2023;17;506
19/06/2023;18;556
19/06/2023;19;588
19/06/2023;20;553
19/06/2023;21;377
19/06/2023;22;156
19/06/2023;23;93
19/06/2023;24;36
20/06/2023;9;189
20/06/2023;10;536
20/06/2023;11;623
20/06/2023;12;670
20/06/2023;13;548
20/06/2023;14;546
20/06/2023;15;498
20/06/2023;16;544
20/06/2023;17;522
20/06/2023;18;448
20/06/2023;19;540
20/06/2023;20;425
20/06/2023;21;300
20/06/2023;22;161
20/06/2023;23;54
20/06/2023;24;41
21/06/2023;9;191
21/06/2023;10;518
21/06/2023;11;592
21/06/2023;12;584
21/06/2023;13;649
21/06/2023;14;452
21/06/2023;15;510
21/06/2023;16;445
21/06/2023;17;506
21/06/2023;18;556
21/06/2023;19;515
21/06/2023;20;469
21/06/2023;21;286
21/06/2023;22;142
21/06/2023;23;95
21/06/2023;24;48
22/06/2023;9;216
22/06/2023;10;497
22/06/2023;11;619
22/06/2023;12;558
22/06/2023;13;535
22/06/2023;14;483
22/06/2023;15;427
22/06/2023;16;526
22/06/2023;17;601
22/06/2023;18;550
22/06/2023;19;594
22/06/2023;20;398
22/06/2023;21;262
22/06/2023;22;175
22/06/2023;23;103
22/06/2023;24;36
23/06/2023;9;199
23/06/2023;10;468
23/06/2023;11;533
23/06/2023;12;587
23/06/2023;13;566
23/06/2023;14;405
23/06/2023;15;467
23/06/2023;16;440
23/06/2023;17;478
23/06/2023;18;531
23/06/2023;19;451
23/06/2023;20;344
23/06/2023;21;218
23/06/2023;22;117
23/06/2023;23;54
23/06/2023;24;22
24/06/2023;9;143
24/06/2023;10;432
24/06/2023;11;530
24/06/2023;12;445
24/06/2023;13;343
24/06/2023;14;351
24/06/2023;15;329
24/06/2023;16;291
24/06/2023;17;310
24/06/2023;18;274
24/06/2023;19;303
24/06/2023;20;196
24/06/2023;21;147
24/06/2023;22;96
24/06/2023;23;50
24/06/2023;24;14
25/06/2023;9;61
25/06/2023;10;176
25/06/2023;11;253
25/06/2023;12;258
25/06/2023;13;198
25/06/2023;14;156
25/06/2023;15;148
25/06/2023;16;160
25/06/2023;17;169
25/06/2023;18;167
25/06/2023;19;157
25/06/2023;20;165
25/06/2023;21;139
25/06/2023;22;88
25/06/2023;23;44
25/06/2023;24;27
26/06/2023;9;267
26/06/2023;10;677
26/06/2023;11;822
26/06/2023;12;825
26/06/2023;13;754
26/06/2023;14;619
26/06/2023;15;569
26/06/2023;16;616
26/06/2023;17;679
26/06/2023;18;759
26/06/2023;19;743
26/06/2023;20;509
26/06/2023;21;384
26/06/2023;22;212
26/06/2023;23;116
26/06/2023;24;28
27/06/2023;9;241
27/06/2023;10;691
27/06/2023;11;687
27/06/2023;12;763
27/06/2023;13;716
27/06/2023;14;602
27/06/2023;15;584
27/06/2023;16;502
27/06/2023;17;575
27/06/2023;18;617
27/06/2023;19;572
27/06/2023;20;438
27/06/2023;21;281
27/06/2023;22;182
27/06/2023;23;78
27/06/2023;24;17
28/06/2023;9;236
28/06/2023;10;578
28/06/2023;11;710
28/06/2023;12;594
28/06/2023;13;575
28/06/2023;14;539
28/06/2023;15;498
28/06/2023;16;511
28/06/2023;17;525
28/06/2023;18;531
28/06/2023;19;675
28/06/2023;20;496
28/06/2023;21;344
28/06/2023;22;203
28/06/2023;23;1
28/06/2023;24;1
29/06/2023;9;1
29/06/2023;10;1
29/06/2023;11;1
29/06/2023;12;1
29/06/2023;13;1
29/06/2023;14;1
29/06/2023;15;1
29/06/2023;16;1
29/06/2023;17;1
29/06/2023;18;1
29/06/2023;19;1
29/06/2023;20;1
29/06/2023;21;1
29/06/2023;22;1
29/06/2023;23;1
29/06/2023;24;1
30/06/2023;9;218
30/06/2023;10;517
30/06/2023;11;666
30/06/2023;12;597
30/06/2023;13;584
30/06/2023;14;511
30/06/2023;15;431
30/06/2023;16;486
30/06/2023;17;531
30/06/2023;18;508
30/06/2023;19;427
30/06/2023;20;320
30/06/2023;21;269
30/06/2023;22;143
30/06/2023;23;59
30/06/2023;24;46
01/07/2023;9;167
01/07/2023;10;436
01/07/2023;11;631
01/07/2023;12;563
01/07/2023;13;529
01/07/2023;14;428
01/07/2023;15;408
01/07/2023;16;385
01/07/2023;17;408
01/07/2023;18;346
01/07/2023;19;324
01/07/2023;20;230
01/07/2023;21;173
01/07/2023;22;91
01/07/2023;23;107
01/07/2023;24;31
02/07/2023;9;84
02/07/2023;10;211
02/07/2023;11;198
02/07/2023;12;236
02/07/2023;13;177
02/07/2023;14;155
02/07/2023;15;190
02/07/2023;16;176
02/07/2023;17;200
02/07/2023;18;208
02/07/2023;19;170
02/07/2023;20;158
02/07/2023;21;101
02/07/2023;22;109
02/07/2023;23;65
02/07/2023;24;22
03/07/2023;9;188
03/07/2023;10;554
03/07/2023;11;802
03/07/2023;12;723
03/07/2023;13;704
03/07/2023;14;522
03/07/2023;15;580
03/07/2023;16;528
03/07/2023;17;545
03/07/2023;18;653
03/07/2023;19;560
03/07/2023;20;483
03/07/2023;21;353
03/07/2023;22;196
03/07/2023;23;69
03/07/2023;24;23
04/07/2023;9;266
04/07/2023;10;576
04/07/2023;11;669
04/07/2023;12;643
04/07/2023;13;595
04/07/2023;14;535
04/07/2023;15;449
04/07/2023;16;459
04/07/2023;17;502
04/07/2023;18;556
04/07/2023;19;499
04/07/2023;20;411
04/07/2023;21;310
04/07/2023;22;159
04/07/2023;23;81
04/07/2023;24;23
05/07/2023;9;197
05/07/2023;10;608
05/07/2023;11;562
05/07/2023;12;646
05/07/2023;13;585
05/07/2023;14;498
05/07/2023;15;463
05/07/2023;16;477
05/07/2023;17;484
05/07/2023;18;543
05/07/2023;19;566
05/07/2023;20;440
05/07/2023;21;309
05/07/2023;22;170
05/07/2023;23;75
05/07/2023;24;24
06/07/2023;9;208
06/07/2023;10;621
06/07/2023;11;597
06/07/2023;12;618
06/07/2023;13;530
06/07/2023;14;474
06/07/2023;15;518
06/07/2023;16;471
06/07/2023;17;533
06/07/2023;18;483
06/07/2023;19;549
06/07/2023;20;492
06/07/2023;21;342
06/07/2023;22;181
06/07/2023;23;51
06/07/2023;24;27
07/07/2023;9;209
07/07/2023;10;515
07/07/2023;11;615
07/07/2023;12;544
07/07/2023;13;579
07/07/2023;14;643
07/07/2023;15;568
07/07/2023;16;490
07/07/2023;17;576
07/07/2023;18;584
07/07/2023;19;484
07/07/2023;20;415
07/07/2023;21;237
07/07/2023;22;137
07/07/2023;23;70
07/07/2023;24;29
08/07/2023;9;168
08/07/2023;10;395
08/07/2023;11;457
08/07/2023;12;489
08/07/2023;13;367
08/07/2023;14;320
08/07/2023;15;246
08/07/2023;16;313
08/07/2023;17;334
08/07/2023;18;305
08/07/2023;19;260
08/07/2023;20;186
08/07/2023;21;178
08/07/2023;22;92
08/07/2023;23;39
08/07/2023;24;23
09/07/2023;9;76
09/07/2023;10;201
09/07/2023;11;184
09/07/2023;12;241
09/07/2023;13;210
09/07/2023;14;162
09/07/2023;15;187
09/07/2023;16;147
09/07/2023;17;167
09/07/2023;18;179
09/07/2023;19;210
09/07/2023;20;175
09/07/2023;21;134
09/07/2023;22;108
09/07/2023;23;69
09/07/2023;24;24
10/07/2023;9;202
10/07/2023;10;648
10/07/2023;11;662
10/07/2023;12;717
10/07/2023;13;623
10/07/2023;14;606
10/07/2023;15;576
10/07/2023;16;634
10/07/2023;17;622
10/07/2023;18;636
10/07/2023;19;671
10/07/2023;20;559
10/07/2023;21;335
10/07/2023;22;189
10/07/2023;23;78
10/07/2023;24;35
11/07/2023;9;189
11/07/2023;10;571
11/07/2023;11;755
11/07/2023;12;746
11/07/2023;13;722
11/07/2023;14;515
11/07/2023;15;560
11/07/2023;16;536
11/07/2023;17;646
11/07/2023;18;738
11/07/2023;19;635
11/07/2023;20;580
11/07/2023;21;353
11/07/2023;22;188
11/07/2023;23;100
11/07/2023;24;25
12/07/2023;9;258
12/07/2023;10;663
12/07/2023;11;819
12/07/2023;12;766
12/07/2023;13;772
12/07/2023;14;630
12/07/2023;15;542
12/07/2023;16;592
12/07/2023;17;672
12/07/2023;18;774
12/07/2023;19;706
12/07/2023;20;414
12/07/2023;21;334
12/07/2023;22;196
12/07/2023;23;93
12/07/2023;24;33
13/07/2023;9;259
13/07/2023;10;666
13/07/2023;11;640
13/07/2023;12;749
13/07/2023;13;663
13/07/2023;14;577
13/07/2023;15;668
13/07/2023;16;527
13/07/2023;17;596
13/07/2023;18;672
13/07/2023;19;708
13/07/2023;20;609
13/07/2023;21;364
13/07/2023;22;180
13/07/2023;23;85
13/07/2023;24;20
14/07/2023;9;208
14/07/2023;10;590
14/07/2023;11;639
14/07/2023;12;555
14/07/2023;13;550
14/07/2023;14;475
14/07/2023;15;532
14/07/2023;16;503
14/07/2023;17;517
14/07/2023;18;536
14/07/2023;19;544
14/07/2023;20;410
14/07/2023;21;235
14/07/2023;22;133
14/07/2023;23;49
14/07/2023;24;26
15/07/2023;9;158
15/07/2023;10;449
15/07/2023;11;498
15/07/2023;12;457
15/07/2023;13;440
15/07/2023;14;351
15/07/2023;15;365
15/07/2023;16;315
15/07/2023;17;292
15/07/2023;18;293
15/07/2023;19;278
15/07/2023;20;200
15/07/2023;21;161
15/07/2023;22;76
15/07/2023;23;49
15/07/2023;24;22
16/07/2023;9;97
16/07/2023;10;177
16/07/2023;11;233
16/07/2023;12;245
16/07/2023;13;194
16/07/2023;14;147
16/07/2023;15;140
16/07/2023;16;164
16/07/2023;17;174
16/07/2023;18;206
16/07/2023;19;195
16/07/2023;20;140
16/07/2023;21;131
16/07/2023;22;108
16/07/2023;23;44
16/07/2023;24;25
17/07/2023;9;233
17/07/2023;10;642
17/07/2023;11;641
17/07/2023;12;782
17/07/2023;13;701
17/07/2023;14;582
17/07/2023;15;581
17/07/2023;16;612
17/07/2023;17;644
17/07/2023;18;645
17/07/2023;19;579
17/07/2023;20;471
17/07/2023;21;284
17/07/2023;22;167
17/07/2023;23;84
17/07/2023;24;26
18/07/2023;9;231
18/07/2023;10;568
18/07/2023;11;602
18/07/2023;12;540
18/07/2023;13;544
18/07/2023;14;463
18/07/2023;15;495
18/07/2023;16;542
18/07/2023;17;510
18/07/2023;18;516
18/07/2023;19;558
18/07/2023;20;463
18/07/2023;21;323
18/07/2023;22;160
18/07/2023;23;84
18/07/2023;24;22
19/07/2023;9;224
19/07/2023;10;551
19/07/2023;11;656
19/07/2023;12;570
19/07/2023;13;619
19/07/2023;14;452
19/07/2023;15;497
19/07/2023;16;531
19/07/2023;17;588
19/07/2023;18;615
19/07/2023;19;543
19/07/2023;20;477
19/07/2023;21;308
19/07/2023;22;164
19/07/2023;23;149
19/07/2023;24;35
20/07/2023;9;266
20/07/2023;10;580
20/07/2023;11;692
20/07/2023;12;647
20/07/2023;13;662
20/07/2023;14;575
20/07/2023;15;516
20/07/2023;16;575
20/07/2023;17;580
20/07/2023;18;610
20/07/2023;19;622
20/07/2023;20;414
20/07/2023;21;312
20/07/2023;22;168
20/07/2023;23;104
20/07/2023;24;31
21/07/2023;9;240
21/07/2023;10;556
21/07/2023;11;573
21/07/2023;12;636
21/07/2023;13;555
21/07/2023;14;436
21/07/2023;15;448
21/07/2023;16;431
21/07/2023;17;483
21/07/2023;18;548
21/07/2023;19;517
21/07/2023;20;371
21/07/2023;21;217
21/07/2023;22;155
21/07/2023;23;78
21/07/2023;24;22
22/07/2023;9;179
22/07/2023;10;421
22/07/2023;11;524
22/07/2023;12;440
22/07/2023;13;445
22/07/2023;14;347
22/07/2023;15;362
22/07/2023;16;340
22/07/2023;17;270
22/07/2023;18;325
22/07/2023;19;291
22/07/2023;20;209
22/07/2023;21;130
22/07/2023;22;75
22/07/2023;23;30
22/07/2023;24;16
23/07/2023;9;74
23/07/2023;10;188
23/07/2023;11;229
23/07/2023;12;278
23/07/2023;13;223
23/07/2023;14;150
23/07/2023;15;143
23/07/2023;16;175
23/07/2023;17;155
23/07/2023;18;230
23/07/2023;19;191
23/07/2023;20;176
23/07/2023;21;140
23/07/2023;22;105
23/07/2023;23;39
23/07/2023;24;13
24/07/2023;9;298
24/07/2023;10;571
24/07/2023;11;642
24/07/2023;12;733
24/07/2023;13;604
24/07/2023;14;556
24/07/2023;15;501
24/07/2023;16;628
24/07/2023;17;613
24/07/2023;18;662
24/07/2023;19;659
24/07/2023;20;442
24/07/2023;21;373
24/07/2023;22;189
24/07/2023;23;104
24/07/2023;24;45
25/07/2023;9;279
25/07/2023;10;921
25/07/2023;11;847
25/07/2023;12;823
25/07/2023;13;864
25/07/2023;14;703
25/07/2023;15;678
25/07/2023;16;586
25/07/2023;17;721
25/07/2023;18;785
25/07/2023;19;771
25/07/2023;20;628
25/07/2023;21;337
25/07/2023;22;254
25/07/2023;23;114
25/07/2023;24;48
26/07/2023;9;302
26/07/2023;10;749
26/07/2023;11;828
26/07/2023;12;648
26/07/2023;13;902
26/07/2023;14;757
26/07/2023;15;550
26/07/2023;16;544
26/07/2023;17;581
26/07/2023;18;737
26/07/2023;19;724
26/07/2023;20;576
26/07/2023;21;353
26/07/2023;22;166
26/07/2023;23;97
26/07/2023;24;32
27/07/2023;9;242
27/07/2023;10;702
27/07/2023;11;784
27/07/2023;12;775
27/07/2023;13;655
27/07/2023;14;506
27/07/2023;15;517
27/07/2023;16;533
27/07/2023;17;524
27/07/2023;18;570
27/07/2023;19;547
27/07/2023;20;407
27/07/2023;21;297
27/07/2023;22;161
27/07/2023;23;90
27/07/2023;24;28
28/07/2023;9;257
28/07/2023;10;531
28/07/2023;11;657
28/07/2023;12;632
28/07/2023;13;522
28/07/2023;14;513
28/07/2023;15;445
28/07/2023;16;474
28/07/2023;17;513
28/07/2023;18;551
28/07/2023;19;543
28/07/2023;20;309
28/07/2023;21;209
28/07/2023;22;125
28/07/2023;23;93
28/07/2023;24;29
29/07/2023;9;138
29/07/2023;10;431
29/07/2023;11;447
29/07/2023;12;489
29/07/2023;13;460
29/07/2023;14;370
29/07/2023;15;379
29/07/2023;16;262
29/07/2023;17;302
29/07/2023;18;293
29/07/2023;19;248
29/07/2023;20;205
29/07/2023;21;117
29/07/2023;22;95
29/07/2023;23;45
29/07/2023;24;12
30/07/2023;9;67
30/07/2023;10;208
30/07/2023;11;264
30/07/2023;12;236
30/07/2023;13;233
30/07/2023;14;172
30/07/2023;15;159
30/07/2023;16;186
30/07/2023;17;147
30/07/2023;18;207
30/07/2023;19;160
30/07/2023;20;136
30/07/2023;21;151
30/07/2023;22;62
30/07/2023;23;40
30/07/2023;24;20
31/07/2023;9;237
31/07/2023;10;679
31/07/2023;11;741
31/07/2023;12;698
31/07/2023;13;553
31/07/2023;14;539
31/07/2023;15;547
31/07/2023;16;511
31/07/2023;17;558
31/07/2023;18;545
31/07/2023;19;571
31/07/2023;20;422
31/07/2023;21;272
31/07/2023;22;155
31/07/2023;23;63
31/07/2023;24;27
01/08/2023;9;241
01/08/2023;10;550
01/08/2023;11;646
01/08/2023;12;637
01/08/2023;13;619
01/08/2023;14;513
01/08/2023;15;458
01/08/2023;16;535
01/08/2023;17;521
01/08/2023;18;593
01/08/2023;19;535
01/08/2023;20;359
01/08/2023;21;332
01/08/2023;22;178
01/08/2023;23;67
01/08/2023;24;17
02/08/2023;9;219
02/08/2023;10;554
02/08/2023;11;567
02/08/2023;12;619
02/08/2023;13;618
02/08/2023;14;492
02/08/2023;15;490
02/08/2023;16;448
02/08/2023;17;484
02/08/2023;18;524
02/08/2023;19;534
02/08/2023;20;422
02/08/2023;21;254
02/08/2023;22;150
02/08/2023;23;70
02/08/2023;24;23
03/08/2023;9;195
03/08/2023;10;431
03/08/2023;11;532
03/08/2023;12;447
03/08/2023;13;416
03/08/2023;14;381
03/08/2023;15;431
03/08/2023;16;446
03/08/2023;17;427
03/08/2023;18;487
03/08/2023;19;518
03/08/2023;20;367
03/08/2023;21;236
03/08/2023;22;114
03/08/2023;23;59
03/08/2023;24;16
04/08/2023;9;159
04/08/2023;10;439
04/08/2023;11;577
04/08/2023;12;523
04/08/2023;13;386
04/08/2023;14;411
04/08/2023;15;403
04/08/2023;16;375
04/08/2023;17;427
04/08/2023;18;409
04/08/2023;19;396
04/08/2023;20;259
04/08/2023;21;170
04/08/2023;22;102
04/08/2023;23;50
04/08/2023;24;14
05/08/2023;9;149
05/08/2023;10;331
05/08/2023;11;442
05/08/2023;12;450
05/08/2023;13;426
05/08/2023;14;305
05/08/2023;15;283
05/08/2023;16;327
05/08/2023;17;281
05/08/2023;18;300
05/08/2023;19;286
05/08/2023;20;183
05/08/2023;21;147
05/08/2023;22;80
05/08/2023;23;42
05/08/2023;24;15
06/08/2023;9;74
06/08/2023;10;201
06/08/2023;11;178
06/08/2023;12;213
06/08/2023;13;176
06/08/2023;14;134
06/08/2023;15;147
06/08/2023;16;119
06/08/2023;17;157
06/08/2023;18;146
06/08/2023;19;149
06/08/2023;20;126
06/08/2023;21;83
06/08/2023;22;62
06/08/2023;23;40
06/08/2023;24;22
07/08/2023;9;147
07/08/2023;10;490
07/08/2023;11;653
07/08/2023;12;622
07/08/2023;13;570
07/08/2023;14;511
07/08/2023;15;520
07/08/2023;16;496
07/08/2023;17;488
07/08/2023;18;535
07/08/2023;19;450
07/08/2023;20;341
07/08/2023;21;221
07/08/2023;22;122
07/08/2023;23;92
07/08/2023;24;33
08/08/2023;9;176
08/08/2023;10;525
08/08/2023;11;625
08/08/2023;12;604
08/08/2023;13;532
08/08/2023;14;454
08/08/2023;15;436
08/08/2023;16;424
08/08/2023;17;434
08/08/2023;18;457
08/08/2023;19;447
08/08/2023;20;366
08/08/2023;21;233
08/08/2023;22;105
08/08/2023;23;48
08/08/2023;24;18
09/08/2023;9;183
09/08/2023;10;491
09/08/2023;11;598
09/08/2023;12;641
09/08/2023;13;541
09/08/2023;14;458
09/08/2023;15;408
09/08/2023;16;491
09/08/2023;17;497
09/08/2023;18;516
09/08/2023;19;506
09/08/2023;20;288
09/08/2023;21;223
09/08/2023;22;104
09/08/2023;23;41
09/08/2023;24;14
10/08/2023;9;166
10/08/2023;10;498
10/08/2023;11;524
10/08/2023;12;646
10/08/2023;13;515
10/08/2023;14;396
10/08/2023;15;488
10/08/2023;16;419
10/08/2023;17;425
10/08/2023;18;474
10/08/2023;19;378
10/08/2023;20;286
10/08/2023;21;171
10/08/2023;22;113
10/08/2023;23;48
10/08/2023;24;26
11/08/2023;9;157
11/08/2023;10;444
11/08/2023;11;519
11/08/2023;12;478
11/08/2023;13;470
11/08/2023;14;381
11/08/2023;15;432
11/08/2023;16;432
11/08/2023;17;451
11/08/2023;18;445
11/08/2023;19;390
11/08/2023;20;283
11/08/2023;21;187
11/08/2023;22;79
11/08/2023;23;45
11/08/2023;24;24
12/08/2023;9;102
12/08/2023;10;362
12/08/2023;11;405
12/08/2023;12;410
12/08/2023;13;322
12/08/2023;14;267
12/08/2023;15;290
12/08/2023;16;284
12/08/2023;17;317
12/08/2023;18;259
12/08/2023;19;274
12/08/2023;20;193
12/08/2023;21;166
12/08/2023;22;86
12/08/2023;23;50
12/08/2023;24;22
13/08/2023;9;61
13/08/2023;10;170
13/08/2023;11;195
13/08/2023;12;197
13/08/2023;13;196
13/08/2023;14;120
13/08/2023;15;115
13/08/2023;16;147
13/08/2023;17;161
13/08/2023;18;535
13/08/2023;19;730
13/08/2023;20;353
13/08/2023;21;379
13/08/2023;22;215
13/08/2023;23;127
13/08/2023;24;69
14/08/2023;9;153
14/08/2023;10;631
14/08/2023;11;879
14/08/2023;12;788
14/08/2023;13;647
14/08/2023;14;387
14/08/2023;15;406
14/08/2023;16;321
14/08/2023;17;353
14/08/2023;18;961
14/08/2023;19;816
14/08/2023;20;529
14/08/2023;21;152
14/08/2023;22;86
14/08/2023;23;39
14/08/2023;24;11
15/08/2023;9;58
15/08/2023;10;143
15/08/2023;11;171
15/08/2023;12;173
15/08/2023;13;142
15/08/2023;14;88
15/08/2023;15;93
15/08/2023;16;100
15/08/2023;17;100
15/08/2023;18;120
15/08/2023;19;123
15/08/2023;20;128
15/08/2023;21;75
15/08/2023;22;45
15/08/2023;23;27
15/08/2023;24;5
16/08/2023;9;121
16/08/2023;10;512
16/08/2023;11;582
16/08/2023;12;642
16/08/2023;13;420
16/08/2023;14;389
16/08/2023;15;433
16/08/2023;16;442
16/08/2023;17;452
16/08/2023;18;338
16/08/2023;19;408
16/08/2023;20;279
16/08/2023;21;181
16/08/2023;22;83
16/08/2023;23;54
16/08/2023;24;20
17/08/2023;9;148
17/08/2023;10;448
17/08/2023;11;552
17/08/2023;12;594
17/08/2023;13;495
17/08/2023;14;428
17/08/2023;15;501
17/08/2023;16;445
17/08/2023;17;352
17/08/2023;18;449
17/08/2023;19;390
17/08/2023;20;339
17/08/2023;21;326
17/08/2023;22;173
17/08/2023;23;60
17/08/2023;24;13
18/08/2023;9;153
18/08/2023;10;491
18/08/2023;11;547
18/08/2023;12;598
18/08/2023;13;538
18/08/2023;14;394
18/08/2023;15;418
18/08/2023;16;378
18/08/2023;17;460
18/08/2023;18;508
18/08/2023;19;502
18/08/2023;20;327
18/08/2023;21;150
18/08/2023;22;93
18/08/2023;23;60
18/08/2023;24;16
19/08/2023;9;139
19/08/2023;10;412
19/08/2023;11;380
19/08/2023;12;421
19/08/2023;13;421
19/08/2023;14;278
19/08/2023;15;248
19/08/2023;16;246
19/08/2023;17;238
19/08/2023;18;264
19/08/2023;19;300
19/08/2023;20;205
19/08/2023;21;134
19/08/2023;22;58
19/08/2023;23;44
19/08/2023;24;17
20/08/2023;9;60
20/08/2023;10;189
20/08/2023;11;183
20/08/2023;12;237
20/08/2023;13;169
20/08/2023;14;145
20/08/2023;15;134
20/08/2023;16;164
20/08/2023;17;176
20/08/2023;18;175
20/08/2023;19;190
20/08/2023;20;209
20/08/2023;21;129
20/08/2023;22;101
20/08/2023;23;55
20/08/2023;24;32
21/08/2023;9;170
21/08/2023;10;565
21/08/2023;11;730
21/08/2023;12;705
21/08/2023;13;578
21/08/2023;14;427
21/08/2023;15;567
21/08/2023;16;548
21/08/2023;17;527
21/08/2023;18;657
21/08/2023;19;495
21/08/2023;20;398
21/08/2023;21;232
21/08/2023;22;128
21/08/2023;23;51
21/08/2023;24;30
22/08/2023;9;172
22/08/2023;10;524
22/08/2023;11;615
22/08/2023;12;678
22/08/2023;13;688
22/08/2023;14;502
22/08/2023;15;481
22/08/2023;16;448
22/08/2023;17;534
22/08/2023;18;561
22/08/2023;19;500
22/08/2023;20;365
22/08/2023;21;172
22/08/2023;22;114
22/08/2023;23;49
22/08/2023;24;22
23/08/2023;9;158
23/08/2023;10;529
23/08/2023;11;605
23/08/2023;12;567
23/08/2023;13;593
23/08/2023;14;417
23/08/2023;15;439
23/08/2023;16;507
23/08/2023;17;407
23/08/2023;18;521
23/08/2023;19;545
23/08/2023;20;297
23/08/2023;21;187
23/08/2023;22;113
23/08/2023;23;73
23/08/2023;24;34
24/08/2023;9;143
24/08/2023;10;466
24/08/2023;11;595
24/08/2023;12;615
24/08/2023;13;460
24/08/2023;14;421
24/08/2023;15;409
24/08/2023;16;460
24/08/2023;17;492
24/08/2023;18;510
24/08/2023;19;452
24/08/2023;20;307
24/08/2023;21;208
24/08/2023;22;103
24/08/2023;23;60
24/08/2023;24;23
25/08/2023;9;178
25/08/2023;10;572
25/08/2023;11;652
25/08/2023;12;631
25/08/2023;13;613
25/08/2023;14;477
25/08/2023;15;487
25/08/2023;16;498
25/08/2023;17;509
25/08/2023;18;510
25/08/2023;19;442
25/08/2023;20;348
25/08/2023;21;205
25/08/2023;22;126
25/08/2023;23;67
25/08/2023;24;27
26/08/2023;9;141
26/08/2023;10;394
26/08/2023;11;434
26/08/2023;12;509
26/08/2023;13;435
26/08/2023;14;357
26/08/2023;15;330
26/08/2023;16;269
26/08/2023;17;305
26/08/2023;18;349
26/08/2023;19;280
26/08/2023;20;244
26/08/2023;21;128
26/08/2023;22;75
26/08/2023;23;30
26/08/2023;24;11
27/08/2023;9;100
27/08/2023;10;225
27/08/2023;11;258
27/08/2023;12;216
27/08/2023;13;233
27/08/2023;14;219
27/08/2023;15;210
27/08/2023;16;207
27/08/2023;17;299
27/08/2023;18;228
27/08/2023;19;223
27/08/2023;20;225
27/08/2023;21;122
27/08/2023;22;67
27/08/2023;23;49
27/08/2023;24;16
28/08/2023;9;218
28/08/2023;10;661
28/08/2023;11;817
28/08/2023;12;846
28/08/2023;13;677
28/08/2023;14;656
28/08/2023;15;592
28/08/2023;16;574
28/08/2023;17;583
28/08/2023;18;582
28/08/2023;19;696
28/08/2023;20;497
28/08/2023;21;284
28/08/2023;22;131
28/08/2023;23;58
28/08/2023;24;26
29/08/2023;9;201
29/08/2023;10;585
29/08/2023;11;707
29/08/2023;12;688
29/08/2023;13;734
29/08/2023;14;488
29/08/2023;15;536
29/08/2023;16;597
29/08/2023;17;593
29/08/2023;18;594
29/08/2023;19;478
29/08/2023;20;510
29/08/2023;21;264
29/08/2023;22;128
29/08/2023;23;72
29/08/2023;24;21
30/08/2023;9;191
30/08/2023;10;522
30/08/2023;11;624
30/08/2023;12;716
30/08/2023;13;633
30/08/2023;14;594
30/08/2023;15;540
30/08/2023;16;510
30/08/2023;17;606
30/08/2023;18;583
30/08/2023;19;566
30/08/2023;20;424
30/08/2023;21;217
30/08/2023;22;130
30/08/2023;23;39
30/08/2023;24;29
31/08/2023;9;196
31/08/2023;10;550
31/08/2023;11;671
31/08/2023;12;598
31/08/2023;13;634
31/08/2023;14;528
31/08/2023;15;466
31/08/2023;16;480
31/08/2023;17;424
31/08/2023;18;556
31/08/2023;19;489
31/08/2023;20;433
31/08/2023;21;233
31/08/2023;22;118
31/08/2023;23;77
31/08/2023;24;31
01/09/2023;9;186
01/09/2023;10;510
01/09/2023;11;604
01/09/2023;12;627
01/09/2023;13;481
01/09/2023;14;465
01/09/2023;15;499
01/09/2023;16;472
01/09/2023;17;485
01/09/2023;18;444
01/09/2023;19;419
01/09/2023;20;315
01/09/2023;21;184
01/09/2023;22;109
01/09/2023;23;44
01/09/2023;24;20
02/09/2023;9;154
02/09/2023;10;441
02/09/2023;11;461
02/09/2023;12;444
02/09/2023;13;426
02/09/2023;14;260
02/09/2023;15;256
02/09/2023;16;277
02/09/2023;17;255
02/09/2023;18;278
02/09/2023;19;275
02/09/2023;20;217
02/09/2023;21;152
02/09/2023;22;62
02/09/2023;23;43
02/09/2023;24;20
03/09/2023;9;62
03/09/2023;10;153
03/09/2023;11;210
03/09/2023;12;270
03/09/2023;13;203
03/09/2023;14;179
03/09/2023;15;175
03/09/2023;16;152
03/09/2023;17;125
03/09/2023;18;175
03/09/2023;19;179
03/09/2023;20;159
03/09/2023;21;94
03/09/2023;22;74
03/09/2023;23;32
03/09/2023;24;16
04/09/2023;9;204
04/09/2023;10;576
04/09/2023;11;670
